"Sample_ID","SBS4","SBS42","SBS1","SBS39","SBS36","organ","SBS2","SBS13","SBS26","SBS10b","SBS31","SBS3","SBS6","SBS30","SBS10a","SBS9","SBS20","SBS15","SBS29","SBS17b","SBS87","SBS16","SBS18","SBS52","SBS7b","SBS40","SBS41","SBS25","SBS50","SBS5","SBS57","SBS55","SBS46","SBS88","SBS33","SBS17a","SBS22","SBS24","SBS34","SBS90","SBS28","SBS48","SBS7d","SBS54","SBS7a","SBS7c","SBS38","SBS21","SBS32","SBS14","SBS44","SBS15.1","SBS89"
"TCGA-OR-A5K8-01A-11D-A29I-10",2.28652205650666,3.42744662777959,1.63184106037836,12.3704011552177,3.65641803366289,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5K9-01A-11D-A29I-10",40.2779781948479,47.9574995608628,20.4970586631207,32.5727379547814,6.03884072730974,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5KB-01A-11D-A30A-10",2236.6557236252,181.82438640289,17.7066440269853,5.00675348243168e-44,133.284508526737,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5KO-01A-11D-A29I-10",12.0306951635147,9.06101256683549,2.94507635866421,6.70530236423656,4.05417752225096,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5KP-01A-11D-A30A-10",10.2784568282962,22.763139978888,5.24164705009365,15.8508954113067,1.79739374917396,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5KQ-01A-11D-A30A-10",0,1.67395081482079,3.20836813991371,4.04803450450873,0,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5KS-01A-11D-A30A-10",8.54733567305357e-322,14.8115458693895,2.08728502802691,3.04451311284704,0,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5KT-01A-11D-A29I-10",1.55636504541658,5.82684448613583,6.57107308968858e-322,10.9400329758972,2.18826500807255,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5KU-01A-11D-A29I-10",0,10.4354255766823,15.3235671888012,1.15093174614972,0,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCGA-OR-A5KV-01A-11D-A29I-10",1.60328699100856e-16,5.71170266720522,3.58625916829849,9.34313821663344,0,"ACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
